diff_id,language,anchor,synonym,antonym,gold_word_count,bleu_syn,bleu_ant,bleu_delta,rougeL_syn,rougeL_ant,rougeL_delta,chrf_syn,chrf_ant,chrf_delta,meteor_syn,meteor_ant,meteor_delta
5913,js,add,insert,remove,12,0.7348889200874659,0.7348889200874659,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8817153956063408,0.8817153956063408,0.0,0.9139118457300276,0.9139118457300276,0.0
6316,js,added,inserted,removed,7,0.4889230224349009,0.4889230224349009,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8181468832796877,0.8229669749558637,-0.00482009167617603,0.8412698412698414,0.8412698412698414,0.0
6593,js,show,display,hide,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8693191392430023,0.8849149190467976,-0.01559577980379534,0.9985422740524781,0.8551587301587302,0.14338354389374786
8534,js,added,inserted,removed,24,0.8843865924896839,0.8843865924896839,0.0,0.9500000000000001,0.9500000000000001,0.0,0.9405434125175506,0.9423714034867028,-0.0018279909691522045,0.9580182734719597,0.9580182734719597,0.0
10513,js,show,display,hide,9,0.5969491792019644,0.5969491792019644,0.0,0.875,0.875,0.0,0.7801623727226741,0.7949886014169042,-0.014826228694230115,0.9993141289437586,0.8819444444444444,0.11736968449931418
11034,js,adding,inserting,removing,7,0.6434588841607617,0.6434588841607617,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8466556938500502,0.8525260416386492,-0.005870347788598962,0.8412698412698414,0.8412698412698414,0.0
11387,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9077537242084869,0.9124280961329131,-0.004674371924426213,0.8551587301587302,0.8551587301587302,0.0
14255,js,added,inserted,removed,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9100625133509016,0.9146310134436655,-0.004568500092763883,0.8737244897959183,0.8737244897959183,0.0
14517,js,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9234669222394319,0.9274093326231595,-0.003942410383727557,0.8993827160493828,0.8993827160493828,0.0
15135,js,added,inserted,removed,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8941648581963936,0.8994505848557789,-0.005285726659385315,0.8300000000000002,0.8300000000000002,0.0
15960,js,adding,inserting,removing,8,0.5000000000000001,0.5000000000000001,0.0,0.875,0.875,0.0,0.8284004556432074,0.8330101343630196,-0.004609678719812216,0.864795918367347,0.864795918367347,0.0
17593,js,add,insert,remove,14,0.9193227152249183,0.9193227152249183,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9463141303397119,0.9463141303397119,0.0,0.9283601014370245,0.9283601014370245,0.0
18777,js,added,inserted,removed,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8838972720860305,0.8896315072360379,-0.005734235150007372,0.8300000000000002,0.8300000000000002,0.0
24482,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8559129452216446,0.8628102612926943,-0.006897316071049708,0.8551587301587302,0.8551587301587302,0.0
24605,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8714154461187664,0.8776792293037043,-0.006263783184937921,0.8551587301587302,0.8551587301587302,0.0
24705,js,open,unlock,close,11,0.7016879391277372,0.7016879391277372,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8083259097189458,0.8129750734907087,-0.004649163771762943,0.9054545454545455,0.9054545454545455,0.0
24725,js,remove,delete,insert,13,0.791066507175436,0.791066507175436,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8405409009958369,0.822407808585455,0.018133092410381857,0.920940170940171,0.920940170940171,0.0
26682,js,add,insert,remove,13,0.791066507175436,0.791066507175436,0.0,0.9,0.9,0.0,0.8793740059910359,0.8793740059910359,0.0,0.920940170940171,0.920940170940171,0.0
27501,js,removed,deleted,inserted,9,0.5969491792019644,0.5969491792019644,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8165767947509596,0.8164267258153529,0.0001500689356066509,0.8819444444444444,0.8819444444444444,0.0
30026,js,removed,deleted,inserted,10,0.8801117367933934,0.8801117367933934,0.0,0.9,0.9,0.0,0.9058920708529609,0.9023848573343024,0.0035072135186584585,0.8993827160493828,0.8993827160493828,0.0
31095,js,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9368965870588671,0.9368965870588671,0.0,0.9228098290598291,0.9228098290598291,0.0
36539,js,added,inserted,removed,15,0.8003203203845001,0.8003203203845001,0.0,0.9230769230769231,0.9230769230769231,0.0,0.911056832917422,0.9137010066822613,-0.002644173764839275,0.9319727891156462,0.9319727891156462,0.0
36638,js,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9265920031625897,0.9303856576255872,-0.003793654462997509,0.9163223140495868,0.9163223140495868,0.0
37132,js,remove,delete,insert,11,0.7016879391277372,0.7016879391277372,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8533136636367175,0.8366336454756067,0.016680018161110755,0.9054545454545455,0.9054545454545455,0.0
37220,js,add,insert,remove,15,0.9253911813809742,0.9253911813809742,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9333905793134109,0.9333905793134109,0.0,0.9331632653061225,0.9331632653061225,0.0
37275,js,adds,inserts,removes,11,0.8931539818068699,0.8931539818068699,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9265920031625897,0.9265920031625897,0.0,0.9086363636363638,0.9086363636363638,0.0
37326,js,allow,permit,forbid,18,0.8394327083733333,0.8394327083733333,0.0,0.9375,0.9375,0.0,0.8977214681066306,0.8998527554639192,-0.002131287357288625,0.9999142661179699,0.943675509419454,0.05623875669851586
37784,js,increase,raise,decrease,13,0.9121679090703875,0.9121679090703875,0.0,0.9090909090909091,0.9090909090909091,0.0,0.8989051523648999,0.9618643754677791,-0.06295922310287927,0.9228098290598291,0.9228098290598291,0.0
38327,js,create,build,destroy,14,0.855526185871245,0.855526185871245,0.0,0.9,0.9,0.0,0.8400624252314679,0.842746848904998,-0.0026844236735300564,0.9268808114961962,0.9268808114961962,0.0
38867,js,remove,delete,insert,12,0.9036020036098446,0.9036020036098446,0.0,0.9,0.9,0.0,0.9142482995409622,0.8965329876977418,0.017715311843220394,0.9163223140495868,0.9163223140495868,0.0
39516,js,remove,delete,insert,8,0.5000000000000001,0.5000000000000001,0.0,0.875,0.875,0.0,0.8405409009958369,0.822407808585455,0.018133092410381857,0.864795918367347,0.864795918367347,0.0
39533,js,add,insert,remove,18,0.9391044157537529,0.9391044157537529,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9419853429751883,0.9419853429751883,0.0,0.9443483275663207,0.9443483275663207,0.0
39790,js,allow,permit,forbid,12,0.9036020036098446,0.9036020036098446,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9097996489983248,0.9125681985136217,-0.0027685495152969253,0.9997106481481481,0.9163223140495868,0.08338833409856139
39859,js,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9368965870588671,0.9401922956117887,-0.0032957085529216057,0.9163223140495868,0.9163223140495868,0.0
40547,js,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.905323034276437,0.905323034276437,0.0,0.8880208333333333,0.8880208333333333,0.0
40717,js,start,begin,stop,29,0.9061874434879649,0.9061874434879649,0.0,0.9565217391304348,0.9565217391304348,0.0,0.9423475752800509,0.9591458061659026,-0.01679823088585175,0.9999794989544467,0.9653413089373681,0.034638190017078574
40717,js,opened,unlocked,closed,29,0.9061874434879649,0.9061874434879649,0.0,0.9565217391304348,0.9565217391304348,0.0,0.949607518542331,0.9512648561173482,-0.0016573375750171815,0.9653413089373681,0.9653413089373681,0.0
40928,js,allow,permit,forbid,34,0.9210500207490826,0.9210500207490826,0.0,0.9655172413793104,0.9655172413793104,0.0,0.9510500829752193,0.9520904491857444,-0.0010403662105250566,0.9999872786484836,0.970480203100524,0.029507075547959616
41865,js,adding,inserting,removing,8,0.8408964152537145,0.8408964152537145,0.0,0.8333333333333334,0.8333333333333334,0.0,0.9000550936954855,0.9050782991444938,-0.00502320544900825,0.8737244897959183,0.8737244897959183,0.0
42466,js,disable,block,enable,15,0.8666415730847506,0.8666415730847506,0.0,0.9285714285714286,0.9285714285714286,0.0,0.8585787178445788,0.9141158139497751,-0.055537096105196304,0.9319727891156462,0.9319727891156462,0.0
42466,js,allows,permits,forbids,15,0.8003203203845001,0.8003203203845001,0.0,0.9285714285714286,0.9285714285714286,0.0,0.8722534032875657,0.8748905342640825,-0.002637130976516744,0.9998518518518519,0.9319727891156462,0.0678790627362057
42816,js,create,build,destroy,11,0.7016879391277372,0.7016879391277372,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7549254377738382,0.7596782539836576,-0.004752816209819377,0.9054545454545455,0.9054545454545455,0.0
43045,js,remove,delete,insert,12,0.7348889200874659,0.7348889200874659,0.0,0.9,0.9,0.0,0.875708719656676,0.8615763028580997,0.014132416798576242,0.9139118457300276,0.9139118457300276,0.0
44101,js,add,insert,remove,13,0.9121679090703875,0.9121679090703875,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9250620695800289,0.9250620695800289,0.0,0.9228098290598291,0.9228098290598291,0.0
44196,js,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9218022950144131,0.9218022950144131,0.0,0.8551587301587302,0.8551587301587302,0.0
44823,js,added,inserted,removed,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.905323034276437,0.9101082413093166,-0.004785207032879546,0.8300000000000002,0.8300000000000002,0.0
1141,js,show,display,hide,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8693191392430023,0.8849149190467976,-0.01559577980379534,0.9976851851851852,0.8300000000000002,0.16768518518518505
2565,js,increase,raise,decrease,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8535830112156407,0.9450850622677249,-0.0915020510520842,0.8551587301587302,0.8551587301587302,0.0
3319,js,added,inserted,removed,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8909507813316483,0.896378152003226,-0.005427370671577725,0.8300000000000002,0.8300000000000002,0.0
4770,js,allow,permit,forbid,16,0.9306048591020994,0.9306048591020994,0.0,0.9,0.9,0.0,0.9065548637800037,0.9094185524901351,-0.002863688710131429,0.9998779296875,0.9373611111111111,0.06251681857638891
4919,js,hidden,covered,shown,7,0.4889230224349009,0.4889230224349009,0.0,0.8571428571428571,0.8571428571428571,0.0,0.7621712134679873,0.7947743467969562,-0.032603133328968914,0.8412698412698414,0.8412698412698414,0.0
5873,js,disable,block,enable,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8429611596470604,0.932087268531706,-0.08912610888464556,0.8993827160493828,0.8993827160493828,0.0
7915,js,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9234669222394319,0.9234669222394319,0.0,0.8551587301587302,0.8551587301587302,0.0
8098,js,add,insert,remove,11,0.8931539818068699,0.8931539818068699,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9294716141278502,0.9294716141278502,0.0,0.9086363636363638,0.9086363636363638,0.0
8240,js,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9234669222394319,0.9234669222394319,0.0,0.8993827160493828,0.8993827160493828,0.0
8471,js,adding,inserting,removing,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9122583624894098,0.9167256324266131,-0.004467269937203255,0.8737244897959183,0.8737244897959183,0.0
8572,js,added,inserted,removed,21,0.9485438370694514,0.9485438370694514,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9429060998699516,0.9459061573774548,-0.0030000575075032065,0.9523214285714285,0.9523214285714285,0.0
11006,js,add,insert,remove,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9077537242084869,0.9077537242084869,0.0,0.8993827160493828,0.8993827160493828,0.0
11099,js,added,inserted,removed,12,0.9036020036098446,0.9036020036098446,0.0,0.9166666666666666,0.9166666666666666,0.0,0.950725624875786,0.9533352093093295,-0.0026095844335434215,0.9163223140495868,0.9163223140495868,0.0
12269,js,add,insert,remove,17,0.9351334836242394,0.9351334836242394,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9333905793134109,0.9333905793134109,0.0,0.9410615808823529,0.9410615808823529,0.0
12296,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9250620695800289,0.9250620695800289,0.0,0.8737244897959183,0.8737244897959183,0.0
12519,js,allow,permit,forbid,6,0.7598356856515927,0.7598356856515927,0.0,0.8000000000000002,0.8000000000000002,0.0,0.845299583228483,0.8499036380042532,-0.004604054775770194,0.9976851851851852,0.8300000000000002,0.16768518518518505
13588,js,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9000550936954855,0.9000550936954855,0.0,0.8880208333333333,0.8880208333333333,0.0
13941,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8941648581963936,0.8994505848557789,-0.005285726659385315,0.8551587301587302,0.8551587301587302,0.0
15423,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8838972720860305,0.8896315072360379,-0.005734235150007372,0.8551587301587302,0.8551587301587302,0.0
15534,js,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9163428914177503,0.9163428914177503,0.0,0.8551587301587302,0.8551587301587302,0.0
15740,js,add,insert,remove,6,0.8801117367933934,0.8801117367933934,0.0,0.875,0.875,0.0,0.9143493737971391,0.9143493737971391,0.0,0.8300000000000002,0.8300000000000002,0.0
16727,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9077537242084869,0.9077537242084869,0.0,0.8737244897959183,0.8737244897959183,0.0
16753,js,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9250620695800289,0.9250620695800289,0.0,0.8880208333333333,0.8880208333333333,0.0
16753,js,enable,permit,disable,9,0.7506238537503396,0.7506238537503396,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8228585133302988,0.900056256430102,-0.0771977430998032,0.8819444444444444,0.8819444444444444,0.0
17082,js,add,insert,remove,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8498757339850022,0.8498757339850022,0.0,0.8300000000000002,0.8300000000000002,0.0
17182,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9163428914177503,0.9206204706011385,-0.004277579183388225,0.8551587301587302,0.8551587301587302,0.0
18651,js,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8909507813316483,0.8909507813316483,0.0,0.8551587301587302,0.8551587301587302,0.0
19407,js,add,insert,remove,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8971944721340076,0.8971944721340076,0.0,0.8300000000000002,0.8300000000000002,0.0
19714,js,add,insert,remove,16,0.7447819789879645,0.7447819789879645,0.0,0.8181818181818182,0.8181818181818182,0.0,0.8419008235952746,0.8419008235952746,0.0,0.8737244897959183,0.8737244897959183,0.0
20736,js,added,inserted,removed,9,0.8633400213704508,0.8633400213704508,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9182455882133006,0.9224341868647925,-0.004188598651491904,0.8880208333333333,0.8880208333333333,0.0
21299,js,adding,inserting,removing,8,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.905323034276437,0.9101082413093166,-0.004785207032879546,0.8737244897959183,0.8737244897959183,0.0
22866,js,increase,raise,decrease,5,0.8091067115702206,0.8091067115702206,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8041176866765983,0.926990348944372,-0.12287266226777371,0.7937500000000002,0.7937500000000002,0.0
23609,js,enabled,permitted,disabled,8,0.5946035575013604,0.5946035575013604,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8218474620456806,0.8907525765155897,-0.0689051144699091,0.864795918367347,0.864795918367347,0.0
24234,js,add,insert,remove,15,0.9253911813809742,0.9253911813809742,0.0,0.875,0.875,0.0,0.9182455882133006,0.9182455882133006,0.0,0.9331632653061225,0.9331632653061225,0.0
24881,js,removed,deleted,inserted,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8801989716754471,0.8797264222758336,0.00047254939961349773,0.8551587301587302,0.8551587301587302,0.0
25019,js,adding,inserting,removing,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.937984584301088,0.9412270529483113,-0.003242468647223329,0.8551587301587302,0.8551587301587302,0.0
25522,js,allow,permit,forbid,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.8653706958187185,0.8694160049077779,-0.0040453090890594234,0.9990234375,0.8737244897959183,0.12529894770408168
25648,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8333333333333334,0.8333333333333334,0.0,0.887534817914365,0.893111485154688,-0.005576667240323019,0.8551587301587302,0.8551587301587302,0.0
26278,js,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.875,0.875,0.0,0.8941648581963936,0.8941648581963936,0.0,0.8880208333333333,0.8880208333333333,0.0
27255,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9027605070881691,0.9027605070881691,0.0,0.8737244897959183,0.8737244897959183,0.0
27967,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9027605070881691,0.9076618638222582,-0.004901356734089091,0.8551587301587302,0.8551587301587302,0.0
27967,js,remove,delete,insert,7,0.4111336169005198,0.4111336169005198,0.0,0.8571428571428571,0.8571428571428571,0.0,0.79614487416345,0.7729609095708168,0.023183964592633277,0.8412698412698414,0.8412698412698414,0.0
28509,js,include,contain,exclude,6,0.537284965911771,0.537284965911771,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7047500319017282,0.8488414104897699,-0.14409137858804166,0.8066666666666668,0.8066666666666668,0.0
30298,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8714154461187664,0.8714154461187664,0.0,0.8737244897959183,0.8737244897959183,0.0
30376,js,removed,deleted,inserted,13,0.9121679090703875,0.9121679090703875,0.0,0.9230769230769231,0.9230769230769231,0.0,0.91269802734735,0.9094185524901351,0.0032794748572148036,0.9228098290598291,0.9228098290598291,0.0
30513,js,adds,inserts,removes,11,0.8931539818068699,0.8931539818068699,0.0,0.875,0.875,0.0,0.93460178891258,0.93460178891258,0.0,0.9086363636363638,0.9086363636363638,0.0
32999,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.9077537242084869,0.9124280961329131,-0.004674371924426213,0.8551587301587302,0.8551587301587302,0.0
32999,js,remove,delete,insert,7,0.4111336169005198,0.4111336169005198,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8069007513487617,0.7849404813621758,0.021960269986585956,0.8412698412698414,0.8412698412698414,0.0
34051,js,added,inserted,removed,7,0.8091067115702206,0.8091067115702206,0.0,0.8333333333333334,0.8333333333333334,0.0,0.9000550936954855,0.9050782991444938,-0.00502320544900825,0.8551587301587302,0.8551587301587302,0.0
34681,js,add,insert,remove,12,0.9036020036098446,0.9036020036098446,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8758649033983275,0.8758649033983275,0.0,0.9163223140495868,0.9163223140495868,0.0
34901,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.9143493737971391,0.9143493737971391,0.0,0.8737244897959183,0.8737244897959183,0.0
35077,js,remove,delete,insert,22,0.9510699415570296,0.9510699415570296,0.0,0.9333333333333333,0.9333333333333333,0.0,0.9398682534591275,0.9274402977252504,0.012427955733877116,0.9544939187796331,0.9544939187796331,0.0
35954,js,add,insert,remove,8,0.8408964152537145,0.8408964152537145,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8971944721340076,0.8971944721340076,0.0,0.8737244897959183,0.8737244897959183,0.0
36825,js,added,inserted,removed,5,0.6687403049764218,0.6687403049764218,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8800157917018067,0.8859165501579364,-0.0059007584561296955,0.7937500000000002,0.7937500000000002,0.0
37228,js,create,build,destroy,10,0.7348889200874659,0.7348889200874659,0.0,0.875,0.875,0.0,0.7918723005157634,0.7956713288241037,-0.0037990283083403353,0.8950617283950617,0.8950617283950617,0.0
37403,js,added,inserted,removed,6,0.7598356856515927,0.7598356856515927,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8758649033983275,0.8819418979447206,-0.0060769945463931,0.8300000000000002,0.8300000000000002,0.0
37520,js,add,insert,remove,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.887534817914365,0.887534817914365,0.0,0.8300000000000002,0.8300000000000002,0.0
37792,js,added,inserted,removed,11,0.7016879391277372,0.7016879391277372,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9009398860736568,0.9038502212695793,-0.002910335195922431,0.9054545454545455,0.9054545454545455,0.0
37792,js,removed,deleted,inserted,11,0.8070557274927979,0.8070557274927979,0.0,0.9090909090909091,0.9090909090909091,0.0,0.879786602091353,0.8795318156560328,0.00025478643532017564,0.9054545454545455,0.9054545454545455,0.0
38207,js,added,inserted,removed,10,0.8801117367933934,0.8801117367933934,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9218022950144131,0.9258235129543767,-0.004021217939963573,0.8993827160493828,0.8993827160493828,0.0
38462,js,starts,begins,stops,28,0.9025139799587889,0.9025139799587889,0.0,0.96,0.96,0.0,0.9342606805892016,0.9533971049648626,-0.019136424375660988,0.9999772230320699,0.9640897511267882,0.03588747190528174
38462,js,create,build,destroy,28,0.913071494040541,0.913071494040541,0.0,0.96,0.96,0.0,0.9271445238476617,0.92817756611223,-0.0010330422645683512,0.9640897511267882,0.9640897511267882,0.0
38462,js,creates,builds,destroys,28,0.9025139799587889,0.9025139799587889,0.0,0.96,0.96,0.0,0.9271445238476617,0.9296118747782813,-0.0024673509306196717,0.9640897511267882,0.9640897511267882,0.0
38711,js,create,build,destroy,12,0.9036020036098446,0.9036020036098446,0.0,0.8888888888888888,0.8888888888888888,0.0,0.906832063829858,0.9087117094111412,-0.0018796455812831736,0.9163223140495868,0.9163223140495868,0.0
39425,js,added,inserted,removed,8,0.8408964152537145,0.8408964152537145,0.0,0.8571428571428571,0.8571428571428571,0.0,0.93460178891258,0.9380093749330477,-0.0034075860204677566,0.8737244897959183,0.8737244897959183,0.0
6,php,added,inserted,removed,5,0.6687403049764218,0.6687403049764218,0.0,0.8000000000000002,0.8000000000000002,0.0,0.8559129452216446,0.8628102612926943,-0.006897316071049708,0.7937500000000002,0.7937500000000002,0.0
31,php,creates,builds,destroys,9,0.6606328636027612,0.6606328636027612,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8369166084685993,0.8428022058648463,-0.005885597396247055,0.8819444444444444,0.8819444444444444,0.0
142,php,remove,delete,insert,6,0.7598356856515927,0.7598356856515927,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8089875569948035,0.7817198126618417,0.027267744332961863,0.8300000000000002,0.8300000000000002,0.0
232,php,add,insert,remove,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8758649033983275,0.8758649033983275,0.0,0.8551587301587302,0.8551587301587302,0.0
268,php,allow,permit,forbid,6,0.5969491792019644,0.5969491792019644,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8370823677103161,0.8404024213893088,-0.003320053678992685,0.9976851851851852,0.8066666666666668,0.19101851851851848
273,php,add,insert,remove,13,0.8153551038173119,0.8153551038173119,0.0,0.9230769230769231,0.9230769230769231,0.0,0.9069857782887594,0.9069857782887594,0.0,0.920940170940171,0.920940170940171,0.0
275,php,include,contain,exclude,7,0.8091067115702206,0.8091067115702206,0.0,0.8571428571428571,0.8571428571428571,0.0,0.814745276693806,0.9418863238716181,-0.12714104717781205,0.8551587301587302,0.8551587301587302,0.0
292,php,added,inserted,removed,10,0.7348889200874659,0.7348889200874659,0.0,0.9,0.9,0.0,0.888223763053059,0.8914585560330043,-0.0032347929799453334,0.8950617283950617,0.8950617283950617,0.0
294,php,add,insert,remove,11,0.7611606003349888,0.7611606003349888,0.0,0.9090909090909091,0.9090909090909091,0.0,0.9097400198556308,0.9097400198556308,0.0,0.9054545454545455,0.9054545454545455,0.0
324,php,add,insert,remove,13,0.9025139799587889,0.9025139799587889,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9359599353923076,0.9359599353923076,0.0,0.920940170940171,0.920940170940171,0.0
383,php,remove,delete,insert,8,0.8408964152537145,0.8408964152537145,0.0,0.875,0.875,0.0,0.8957290957712196,0.8741946428166197,0.02153445295459988,0.8737244897959183,0.8737244897959183,0.0
409,php,add,insert,remove,9,0.8633400213704508,0.8633400213704508,0.0,0.8888888888888888,0.8888888888888888,0.0,0.9234669222394319,0.9234669222394319,0.0,0.8880208333333333,0.8880208333333333,0.0
441,php,removed,deleted,inserted,6,0.537284965911771,0.537284965911771,0.0,0.8333333333333334,0.8333333333333334,0.0,0.6802299512082121,0.6808868738581004,-0.0006569226498883696,0.8066666666666668,0.8066666666666668,0.0
506,php,allow,permit,forbid,14,0.9554427922043663,0.9554427922043663,0.0,0.9411764705882353,0.9411764705882353,0.0,0.9483466140203809,0.9499616011156595,-0.0016149870952786305,0.9998177842565598,0.9283601014370245,0.07145768281953524
581,php,remove,delete,insert,5,0.4111336169005198,0.4111336169005198,0.0,0.8000000000000002,0.8000000000000002,0.0,0.7841173058084823,0.7550604677442913,0.029056838064191015,0.7500000000000001,0.7500000000000001,0.0
594,php,remove,delete,insert,4,0.3799178428257963,0.3799178428257963,0.0,0.75,0.75,0.0,0.7467428781342389,0.7179386315973262,0.028804246536912714,0.6388888888888888,0.6388888888888888,0.0
619,php,remove,delete,insert,5,0.4111336169005198,0.4111336169005198,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7376542379879422,0.7024397350407732,0.03521450294716899,0.7500000000000001,0.7500000000000001,0.0
635,php,remove,delete,insert,5,0.4111336169005198,0.4111336169005198,0.0,0.8333333333333334,0.8333333333333334,0.0,0.7278866620820643,0.6913818365542502,0.03650482552781409,0.7500000000000001,0.7500000000000001,0.0
685,php,remove,delete,insert,6,0.5000000000000001,0.5000000000000001,0.0,0.8333333333333334,0.8333333333333334,0.0,0.8293974284831026,0.8063733939748144,0.02302403450828816,0.8066666666666668,0.8066666666666668,0.0
701,php,remove,delete,insert,6,0.7825422900366438,0.7825422900366438,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8817267531687811,0.8657147910345623,0.01601196213421885,0.8066666666666668,0.8066666666666668,0.0
